id_ENSEMBL;gene_recommended_name;tax_id
ENSG00000214694;ARHGEF33;9606
ENSG00000284337;LIMS3-LOC440895;9606
ENSG00000180747;SMG1P3;9606
ENSG00000268964;ERVV-2;9606
ENSG00000213999;MEF2B;9606
ENSG00000268257;AIRN;9606
ENSG00000170667;RASA4B;9606
ENSG00000182712;CMC4;9606
ENSG00000235703;LINC00894;9606
ENSG00000258057;BCDIN3D-AS1;9606
ENSG00000178836;LOC100286922;9606
ENSG00000232998;VPS13A-AS1;9606
ENSG00000233673;ANAPC1P1;9606
ENSG00000246089;LOC100287015;9606
ENSG00000233614;DDX11L10;9606
ENSG00000263843;LOC100287042;9606
ENSG00000265962;GACAT2;9606
ENSG00000232039;DEFT1P2;9606
ENSG00000223972;DDX11L1;9606
ENSG00000236834;LINC00421;9606
ENSG00000231396;USP17L10;9606
ENSG00000181404;WASHC1;9606
ENSG00000267757;EML2-AS1;9606
ENSG00000233136;USP17L11;9606
ENSG00000227551;USP17L12;9606
ENSG00000227115;LINC01630;9606
ENSG00000196350;ZNF729;9606
ENSG00000232399;USP17L13;9606
ENSG00000205693;MANSC4;9606
ENSG00000235884;LINC00941;9606
ENSG00000249104;USP17L17;9606
ENSG00000261603;PRSS46P;9606
ENSG00000250844;USP17L18;9606
ENSG00000225174;OSTM1-AS1;9606
ENSG00000230031;POTEB2;9606
ENSG00000248920;USP17L19;9606
ENSG00000250745;USP17L20;9606
ENSG00000249811;USP17L21;9606
ENSG00000240204;SMKR1;9606
ENSG00000248933;USP17L22;9606
ENSG00000260898;ADPGK-AS1;9606
ENSG00000196668;LINC00173;9606
ENSG00000251573;LINC02106;9606
ENSG00000261801;LOXL1-AS1;9606
ENSG00000244681;MTHFD2P1;9606
ENSG00000230000;LOC100287704;9606
ENSG00000230062;ANKRD66;9606
ENSG00000226167;AP4B1-AS1;9606
ENSG00000223546;LINC00630;9606
ENSG00000204117;LOC100287792;9606
ENSG00000277182;LOC100287808;9606
ENSG00000229228;LINC00582;9606
ENSG00000189196;LINC00994;9606
ENSG00000215912;TTC34;9606
ENSG00000223776;LGALS8-AS1;9606
ENSG00000265354;TIMM23;9606
ENSG00000257545;LOC100287944;9606
ENSG00000179452;LINC01699;9606
ENSG00000255282;WTAPP1;9606
ENSG00000261024;GS1-279B7.1;9606
ENSG00000267690;LDLRAD4-AS1;9606
ENSG00000267244;LOC100288123;9606
ENSG00000162825;NBPF20;9606
ENSG00000217801;LOC100288175;9606
ENSG00000253741;LOC100288181;9606
ENSG00000270362;HMGN3-AS1;9606
ENSG00000206106;KRTAP22-2;9606
ENSG00000231068;KRTAP21-3;9606
ENSG00000183793;NPIPA5;9606
ENSG00000227487;NCAM1-AS1;9606
ENSG00000260128;ULK4P2;9606
ENSG00000226887;ERVMER34-1;9606
ENSG00000227110;LOC101927394;9606
ENSG00000256892;MTRNR2L7;9606
ENSG00000248472;DDX11L9;9606
ENSG00000223569;USP17L15;9606
ENSG00000248767;WI2-2373I1.2;9606
ENSG00000184115;LOC100288570;9606
ENSG00000260596;DUX4;9606
ENSG00000256671;LIMS4;9606
ENSG00000261437;LOC100288748;9606
ENSG00000226210;LOC100288778;9606
ENSG00000198326;TMEM239;9606
ENSG00000172969;FRG2C;9606
ENSG00000234469;CLDN34;9606
ENSG00000227929;SRGAP3-AS3;9606
ENSG00000258940;LOC100288846;9606
ENSG00000249906;LOC100288866;9606
ENSG00000277630;LOC100288966;9606
ENSG00000240268;MOXD2P;9606
ENSG00000236424;TSPY10;9606
ENSG00000260442;ATP2A1-AS1;9606
ENSG00000282826;FRG1CP;9606
ENSG00000237310;GS1-124K5.4;9606
ENSG00000283486;FAM95C;9606
ENSG00000225516;FAM197Y5;9606
ENSG00000232284;GNG12-AS1;9606
ENSG00000244219;TMEM225B;9606
ENSG00000278811;LINC00624;9606
ENSG00000263429;TMEM238L;9606
ENSG00000247400;DNAJC3-AS1;9606
ENSG00000283378;LOC100289279;9606
ENSG00000268996;MAN1B1-AS1;9606
ENSG00000268129;LOC100289361;9606
ENSG00000228889;UBAC2-AS1;9606
ENSG00000246174;KCTD21-AS1;9606
ENSG00000177257;DEFB4B;9606
ENSG00000232528;LOC100289473;9606
ENSG00000226009;KCNIP2-AS1;9606
ENSG00000196458;ZNF605;9606
ENSG00000225877;PSG8-AS1;9606
ENSG00000232431;LOC100289656;9606
ENSG00000204946;ZNF783;9606
ENSG00000269343;ZNF587B;9606
ENSG00000263069;LOC100294362;9606
ENSG00000225391;NHEG1;9606
ENSG00000221533;MIR1184-1;9606
ENSG00000221264;MIR1284;9606
ENSG00000221325;MIR1200;9606
ENSG00000216171;MIR513C;9606
ENSG00000222532;MIR1468;9606
ENSG00000221371;MIR1265;9606
ENSG00000211543;MIR320B1;9606
ENSG00000221039;MIR1286;9606
ENSG00000223109;MIR1538;9606
ENSG00000221634;MIR1276;9606
ENSG00000221783;MIR1183;9606
ENSG00000221697;MIR1275;9606
ENSG00000221355;MIR1288;9606
ENSG00000221763;MIR1289-1;9606
ENSG00000222246;MIR1471;9606
ENSG00000269782;MIR1470;9606
ENSG00000221055;MIR1302-3;9606
ENSG00000222071;MIR1915;9606
ENSG00000221628;MIR1302-4;9606
ENSG00000283218;MIR302F;9606
ENSG00000283799;MIR1182;9606
ENSG00000284415;MIR1287;9606
ENSG00000221287;MIR1289-2;9606
ENSG00000221493;MIR320C1;9606
ENSG00000221788;MIR1252;9606
ENSG00000284433;MIR1914;9606
ENSG00000284481;MIR1292;9606
ENSG00000222831;MIR1537;9606
ENSG00000221393;MIR1302-6;9606
ENSG00000222958;MIR1913;9606
ENSG00000283203;MIR1246;9606
ENSG00000283958;MIR1248;9606
ENSG00000222321;MIR1912;9606
ENSG00000283857;MIR1247;9606
ENSG00000221091;MIR1302-5;9606
ENSG00000221768;MIR1302-7;9606
ENSG00000221251;MIR1263;9606
ENSG00000221598;MIR1249;9606
ENSG00000221063;MIR1296;9606
ENSG00000221669;MIR548N;9606
ENSG00000221710;MIR1298;9606
ENSG00000221808;MIR1256;9606
ENSG00000221394;MIR1229;9606
ENSG00000221525;MIR1185-1;9606
ENSG00000221028;MIR1231;9606
ENSG00000221436;MIR548F3;9606
ENSG00000221649;MIR1233-1;9606
ENSG00000221771;MIR1205;9606
ENSG00000221680;MIR1278;9606
ENSG00000238367;MIR2113;9606
ENSG00000221753;MIR1273A;9606
ENSG00000283210;MIR1322;9606
ENSG00000275377;MIR1299;9606
ENSG00000284193;MIR1257;9606
ENSG00000221081;MIR320D2;9606
ENSG00000283200;MIR1206;9606
ENSG00000283435;MIR1321;9606
ENSG00000221240;MIR1258;9606
ENSG00000283867;MIR1307;9606
ENSG00000221176;MIR1207;9606
ENSG00000221563;MIR1269A;9606
ENSG00000221390;MIR1295A;9606
ENSG00000238517;MIR1270;9606
ENSG00000221430;MIR1294;9606
ENSG00000283476;MIR1279;9606
ENSG00000284125;MIR1825;9606
ENSG00000221033;MIR1272;9606
ENSG00000283710;MIR1204;9606
ENSG00000221305;MIR548I3;9606
ENSG00000283126;MIR1297;9606
ENSG00000283193;MIR1243;9606
ENSG00000238705;MIR1976;9606
ENSG00000221494;MIR548I4;9606
ENSG00000221594;MIR548F1;9606
ENSG00000221265;MIR1255A;9606
ENSG00000212051;MIR320C2;9606
ENSG00000284139;MIR1234;9606
ENSG00000284464;MIR1306;9606
ENSG00000221365;MIR1228;9606
ENSG00000221052;MIR1266;9606
ENSG00000221464;MIR1271;9606
ENSG00000221737;MIR548I1;9606
ENSG00000221548;MIR1283-2;9606
ENSG00000221200;MIR1253;9606
ENSG00000221614;MIR1185-2;9606
ENSG00000284216;MIR1909;9606
ENSG00000221739;MIR1203;9606
ENSG00000283894;MIR1324;9606
ENSG00000284268;MIR1181;9606
ENSG00000221463;MIR1277;9606
ENSG00000221476;MIR1827;9606
ENSG00000221520;MIR1285-1;9606
ENSG00000221502;MIR1245A;9606
ENSG00000221604;MIR1293;9606
ENSG00000281842;MIR1291;9606
ENSG00000222715;MIR1911;9606
ENSG00000221269;MIR1302-8;9606
ENSG00000284442;MIR2110;9606
ENSG00000238399;MIR2053;9606
ENSG00000221410;MIR1238;9606
ENSG00000283507;MIR1302-1;9606
ENSG00000221586;MIR1261;9606
ENSG00000221025;MIR1250;9606
ENSG00000221585;MIR1226;9606
ENSG00000221641;MIR1268A;9606
ENSG00000281696;MIR664A;9606
ENSG00000221630;MIR1179;9606
ENSG00000221754;MIR1260A;9606
ENSG00000284015;MIR1281;9606
ENSG00000283612;MIR103B1;9606
ENSG00000221348;MIR548F5;9606
ENSG00000284458;MIR1304;9606
ENSG00000284446;MIR1236;9606
ENSG00000238728;MIR1972-1;9606
ENSG00000221445;MIR1301;9606
ENSG00000221745;MIR1197;9606
ENSG00000276158;MIR1264;9606
ENSG00000221792;MIR1282;9606
ENSG00000221017;MIR1323;9606
ENSG00000221540;MIR1180;9606
ENSG00000284239;MIR1539;9606
ENSG00000283888;MIR1469;9606
ENSG00000221456;MIR1202;9606
ENSG00000283188;MIR2052;9606
ENSG00000283416;MIR1910;9606
ENSG00000284416;MIR1908;9606
ENSG00000221421;MIR1283-1;9606
ENSG00000283550;MIR2054;9606
ENSG00000221238;MIR1285-2;9606
ENSG00000221227;MIR1305;9606
ENSG00000221184;MIR1254-1;9606
ENSG00000283768;MIR1178;9606
ENSG00000221230;MIR548L;9606
ENSG00000221662;MIR1290;9606
ENSG00000221275;MIR548I2;9606
ENSG00000284332;MIR1302-2;9606
ENSG00000221203;MIR1262;9606
ENSG00000221273;MIR1237;9606
ENSG00000221261;MIR1208;9606
ENSG00000283320;MIR103B2;9606
ENSG00000221411;MIR1227;9606
ENSG00000221552;MIR1303;9606
ENSG00000284378;MIR1244-1;9606
ENSG00000221650;MIR1267;9606
ENSG00000221698;MIR548H3;9606
ENSG00000221263;MIR548P;9606
ENSG00000221479;MIR1251;9606
ENSG00000284253;MIR1973;9606
ENSG00000224687;RASAL2-AS1;9606
ENSG00000242759;LINC00882;9606
ENSG00000270898;GPR75-ASB3;9606
ENSG00000224939;LINC00184;9606
ENSG00000230590;FTX;9606
ENSG00000251201;TMED7-TICAM2;9606
ENSG00000206633;SNORA80B;9606
ENSG00000270106;TSNAX-DISC1;9606
ENSG00000238057;ZEB2-AS1;9606
ENSG00000224281;SLC25A5-AS1;9606
ENSG00000232838;PET117;9606
ENSG00000236618;PITPNA-AS1;9606
ENSG00000248550;OTX2-AS1;9606
ENSG00000173678;SPDYE2B;9606
ENSG00000157999;ANKRD61;9606
ENSG00000221406;MIR320B2;9606
ENSG00000221333;MIR548K;9606
ENSG00000221782;MIR548F2;9606
ENSG00000221187;MIR548M;9606
ENSG00000221801;MIR548H2;9606
ENSG00000221703;MIR302E;9606
ENSG00000211568;MIR670;9606
ENSG00000211579;MIR759;9606
ENSG00000284344;MIR2117;9606
ENSG00000252153;MIR2278;9606
ENSG00000284286;MIR718;9606
ENSG00000283207;MIR1255B1;9606
ENSG00000207871;MIR513B;9606
ENSG00000221288;MIR663B;9606
ENSG00000221510;MIR548O;9606
ENSG00000221537;MIR548H1;9606
ENSG00000221545;MIR1255B2;9606
ENSG00000211591;MIR762;9606
ENSG00000212100;MIR764;9606
ENSG00000252454;MIR2114;9606
ENSG00000252466;MIR2115;9606
ENSG00000221331;MIR548Q;9606
ENSG00000252695;MIR2276;9606
ENSG00000284251;MIR711;9606
ENSG00000221616;MIR548H4;9606
ENSG00000253030;MIR2116;9606
ENSG00000284336;MIR2277;9606
ENSG00000283899;MIR761;9606
ENSG00000221442;MIR548F4;9606
ENSG00000211491;MIR320D1;9606
ENSG00000221760;MIR548J;9606
ENSG00000221214;MIR548E;9606
ENSG00000251856;MIR449C;9606
ENSG00000221369;MIR548G;9606
ENSG00000205307;SAP25;9606
ENSG00000204025;TRPC5OS;9606
ENSG00000206869;SNORA70F;9606
ENSG00000230542;LINC00102;9606
ENSG00000206650;SNORA70G;9606
ENSG00000263666;SNORA70D;9606
ENSG00000235914;MACROD2-AS1;9606
ENSG00000215367;TMED11P;9606
ENSG00000186019;LOC100379224;9606
ENSG00000207221;SNORA70E;9606
ENSG00000224020;MIR181A2HG;9606
ENSG00000257315;ZBED6;9606
ENSG00000250771;LOC100419170;9606
ENSG00000281591;DBET;9606
ENSG00000283403;LOC100420587;9606
ENSG00000235618;FAM21EP;9606
ENSG00000232765;LOC100421746;9606
ENSG00000254634;SMG1P6;9606
ENSG00000235142;LINC02532;9606
ENSG00000264814;MIR1273C;9606
ENSG00000264110;MIR4300;9606
ENSG00000265396;MIR3128;9606
ENSG00000283497;MIR3160-2;9606
ENSG00000266690;MIR4274;9606
ENSG00000265014;MIR3160-1;9606
ENSG00000265847;MIR4287;9606
ENSG00000265957;MIR4319;9606
ENSG00000264657;MIR3171;9606
ENSG00000283921;MIR1302-9;9606
ENSG00000284411;MIR3191;9606
ENSG00000267959;MIR3188;9606
ENSG00000284557;MIR1302-10;9606
ENSG00000264429;MIR3183;9606
ENSG00000266291;MIR3180-3;9606
ENSG00000221036;MIR1193;9606
ENSG00000265306;MIR3195;9606
ENSG00000283340;MIR3119-1;9606
ENSG00000283532;MIR4317;9606
ENSG00000265871;MIR3174;9606
ENSG00000207617;MIR3074;9606
ENSG00000266321;MIR4293;9606
ENSG00000277243;MIR3118-3;9606
ENSG00000221065;MIR1233-2;9606
ENSG00000265539;MIR3164;9606
ENSG00000252583;MIR514B;9606
ENSG00000265214;MIR4283-2;9606
ENSG00000221296;MIR548T;9606
ENSG00000265520;MIR548V;9606
ENSG00000264060;MIR4316;9606
ENSG00000266458;MIR4259;9606
ENSG00000263785;MIR3182;9606
ENSG00000263414;MIR3187;9606
ENSG00000265140;MIR4301;9606
ENSG00000265831;MIR3123;9606
ENSG00000266530;MIR4318;9606
ENSG00000264675;MIR4285;9606
ENSG00000265355;MIR3136;9606
ENSG00000265806;MIR4292;9606
ENSG00000263615;MIR4306;9606
ENSG00000265056;MIR548S;9606
ENSG00000264934;MIR4265;9606
ENSG00000265981;MIR544B;9606
ENSG00000283343;MIR4320;9606
ENSG00000263793;MIR3115;9606
ENSG00000264803;MIR378C;9606
ENSG00000263573;MIR4270;9606
ENSG00000264638;MIR3152;9606
ENSG00000265537;MIR3180-1;9606
ENSG00000264720;MIR3117;9606
ENSG00000283429;MIR1244-3;9606
ENSG00000266676;MIR4297;9606
ENSG00000266243;MIR4279;9606
ENSG00000265137;MIR3192;9606
ENSG00000264788;MIR3148;9606
ENSG00000283694;MIR3202-2;9606
ENSG00000264226;MIR3168;9606
ENSG00000264500;MIR3124;9606
ENSG00000264559;MIR3162;9606
ENSG00000263399;MIR3170;9606
ENSG00000283152;MIR3120;9606
ENSG00000266666;MIR4325;9606
ENSG00000212017;MIR548U;9606
ENSG00000283498;MIR1244-2;9606
ENSG00000257381;MIR3179-2;9606
ENSG00000265919;MIR4280;9606
ENSG00000266436;MIR4264;9606
ENSG00000266761;MIR3194;9606
ENSG00000265007;MIR4327;9606
ENSG00000266407;MIR3157;9606
ENSG00000264823;MIR3154;9606
ENSG00000283876;MIR4260;9606
ENSG00000264800;MIR4294;9606
ENSG00000264678;MIR3140;9606
ENSG00000283603;MIR4302;9606
ENSG00000264698;MIR4255;9606
ENSG00000265134;MIR3190;9606
ENSG00000263436;MIR3158-1;9606
ENSG00000266745;MIR3135A;9606
ENSG00000263908;MIR3116-1;9606
ENSG00000265251;MIR4288;9606
ENSG00000264395;MIR3193;9606
ENSG00000263512;MIR4311;9606
ENSG00000265499;MIR3156-2;9606
ENSG00000264725;MIR3129;9606
ENSG00000264763;MIR4295;9606
ENSG00000284547;MIR2861;9606
ENSG00000239057;MIR500B;9606
ENSG00000264661;MIR3200;9606
ENSG00000211513;MIR320E;9606
ENSG00000264014;MIR4253;9606
ENSG00000211563;MIR3065;9606
ENSG00000266508;MIR3201;9606
ENSG00000264426;MIR4283-1;9606
ENSG00000266215;MIR3167;9606
ENSG00000283801;MIR1302-11;9606
ENSG00000265841;MIR548X;9606
ENSG00000266712;MIR3149;9606
ENSG00000239118;MIR1972-2;9606
ENSG00000265005;MIR548W;9606
ENSG00000263890;MIR4303;9606
ENSG00000264266;MIR4322;9606
ENSG00000265333;MIR3137;9606
ENSG00000265347;MIR4291;9606
ENSG00000264157;MIR3127;9606
ENSG00000265418;MIR4261;9606
ENSG00000265789;MIR4330;9606
ENSG00000265526;MIR4304;9606
ENSG00000283622;MIR4328;9606
ENSG00000264534;MIR378B;9606
ENSG00000265565;MIR3143;9606
ENSG00000265793;MIR3118-4;9606
ENSG00000265112;MIR3153;9606
ENSG00000283275;MIR4275;9606
ENSG00000266168;MIR3147;9606
ENSG00000264171;MIR4305;9606
ENSG00000283298;MIR4272;9606
ENSG00000263752;MIR3133;9606
ENSG00000264175;MIR3189;9606
ENSG00000266189;MIR3186;9606
ENSG00000266104;MIR4326;9606
ENSG00000283690;MIR3116-2;9606
ENSG00000264358;MIR3122;9606
ENSG00000265724;MIR4284;9606
ENSG00000265322;MIR3118-2;9606
ENSG00000264760;MIR3141;9606
ENSG00000265725;MIR3144;9606
ENSG00000264633;MIR4271;9606
ENSG00000263742;MIR3165;9606
ENSG00000266015;MIR4309;9606
ENSG00000266396;MIR4273;9606
ENSG00000265373;MIR3180-2;9606
ENSG00000264755;MIR3131;9606
ENSG00000266518;MIR4268;9606
ENSG00000284305;MIR3179-1;9606
ENSG00000284172;MIR4315-2;9606
ENSG00000266329;MIR4281;9606
ENSG00000263967;MIR4290;9606
ENSG00000283522;MIR3150A;9606
ENSG00000265321;MIR4263;9606
ENSG00000263746;MIR4277;9606
ENSG00000265932;MIR3146;9606
ENSG00000283572;MIR4251;9606
ENSG00000276326;MIR2909;9606
ENSG00000264881;MIR1273D;9606
ENSG00000265195;MIR4312;9606
ENSG00000264947;MIR3181;9606
ENSG00000266663;MIR3169;9606
ENSG00000266232;MIR3178;9606
ENSG00000265392;MIR4252;9606
ENSG00000283296;MIR4256;9606
ENSG00000221603;MIR1184-3;9606
ENSG00000263602;MIR3185;9606
ENSG00000265407;MIR4324;9606
ENSG00000266226;MIR4323;9606
ENSG00000264607;MIR3173;9606
ENSG00000263762;MIR4286;9606
ENSG00000264005;MIR4314;9606
ENSG00000265432;MIR4308;9606
ENSG00000221190;MIR1184-2;9606
ENSG00000264370;MIR3125;9606
ENSG00000265176;MIR3202-1;9606
ENSG00000263476;MIR3156-1;9606
ENSG00000263628;MIR3155A;9606
ENSG00000264354;MIR3134;9606
ENSG00000266192;MIR1260B;9606
ENSG00000265657;MIR3151;9606
ENSG00000283469;MIR3130-1;9606
ENSG00000265682;MIR4267;9606
ENSG00000284324;MIR3175;9606
ENSG00000265172;MIR4262;9606
ENSG00000264553;MIR4257;9606
ENSG00000283225;MIR3199-2;9606
ENSG00000283420;MIR4278;9606
ENSG00000263693;MIR3161;9606
ENSG00000266555;MIR3145;9606
ENSG00000263468;MIR3130-2;9606
ENSG00000284399;MIR3184;9606
ENSG00000284055;MIR4315-1;9606
ENSG00000266180;MIR4282;9606
ENSG00000266454;MIR3179-3;9606
ENSG00000266299;MIR3118-1;9606
ENSG00000283775;MIR4329;9606
ENSG00000263390;MIR3119-2;9606
ENSG00000264931;MIR3138;9606
ENSG00000265820;MIR3177;9606
ENSG00000264850;MIR4310;9606
ENSG00000266463;MIR3196;9606
ENSG00000265873;MIR4289;9606
ENSG00000264603;MIR3159;9606
ENSG00000265623;MIR3139;9606
ENSG00000266211;MIR3156-3;9606
ENSG00000265165;MIR4307;9606
ENSG00000264349;MIR4258;9606
ENSG00000264493;MIR4298;9606
ENSG00000263681;MIR3197;9606
ENSG00000264757;MIR3198-1;9606
ENSG00000266645;MIR4299;9606
ENSG00000265965;MIR4266;9606
ENSG00000266580;MIR4254;9606
ENSG00000266423;MIR3163;9606
ENSG00000266649;MIR3126;9606
ENSG00000284272;MIR4321;9606
ENSG00000265435;MIR3121;9606
ENSG00000283558;MIR3158-2;9606
ENSG00000264073;MIR3199-1;9606
ENSG00000284385;MIR4313;9606
ENSG00000253008;MIR2355;9606
ENSG00000266235;MIR3176;9606
ENSG00000265376;MIR466;9606
ENSG00000265252;MIR3132;9606
ENSG00000266581;MIR3166;9606
ENSG00000264572;MIR4296;9606
ENSG00000265846;MIR4276;9606
ENSG00000265215;MIR4269;9606
ENSG00000254709;IGLL5;9606
ENSG00000256797;KLRF2;9606
ENSG00000256618;MTRNR2L1;9606
ENSG00000256222;MTRNR2L3;9606
ENSG00000232196;MTRNR2L4;9606
ENSG00000249860;MTRNR2L5;9606
ENSG00000270672;MTRNR2L6;9606
ENSG00000255823;MTRNR2L8;9606
ENSG00000256045;MTRNR2L10;9606
ENSG00000241135;LINC00881;9606
ENSG00000230448;LINC00276;9606
ENSG00000251022;THAP9-AS1;9606
ENSG00000247081;BAALC-AS1;9606
ENSG00000237248;LINC00987;9606
ENSG00000197816;CCDC180;9606
ENSG00000254876;LOC100499484;9606
ENSG00000265596;MIR3659;9606
ENSG00000265917;MIR3685;9606
ENSG00000263634;MIR3919;9606
ENSG00000284135;MIR3654;9606
ENSG00000283534;MIR374C;9606
ENSG00000283938;MIR3917;9606
ENSG00000264566;MIR23C;9606
ENSG00000284163;MIR3620;9606
ENSG00000263697;MIR3621;9606
ENSG00000266643;MIR3677;9606
ENSG00000266151;MIR3646;9606
ENSG00000264901;MIR3616;9606
ENSG00000277437;MIR3687-1;9606
ENSG00000266043;MIR3649;9606
ENSG00000265635;MIR3612;9606
ENSG00000266698;MIR3945;9606
ENSG00000266019;MIR3609;9606
ENSG00000284325;MIR3655;9606
ENSG00000266855;MIR3910-1;9606
ENSG00000263730;MIR3937;9606
ENSG00000263885;MIR3920;9606
ENSG00000265304;MIR3650;9606
ENSG00000264342;MIR3660;9606
ENSG00000266320;MIR3909;9606
ENSG00000284542;MIR3614;9606
ENSG00000266533;MIR3619;9606
ENSG00000264069;MIR3943;9606
ENSG00000283461;MIR550B2;9606
ENSG00000264249;MIR3912;9606
ENSG00000283936;MIR3658;9606
ENSG00000280968;MIR3653;9606
ENSG00000264747;MIR3924;9606
ENSG00000265810;MIR3907;9606
ENSG00000265878;MIR3914-1;9606
ENSG00000284180;MIR3606;9606
ENSG00000283523;MIR3926-2;9606
ENSG00000263763;MIR3686;9606
ENSG00000283704;MIR3656;9606
ENSG00000264511;MIR3678;9606
ENSG00000284503;MIR3652;9606
ENSG00000264295;MIR3922;9606
ENSG00000263744;MIR3664;9606
ENSG00000283212;MIR642B;9606
ENSG00000265872;MIR3689A;9606
ENSG00000284186;MIR3615;9606
ENSG00000283881;MIR3916;9606
ENSG00000265452;MIR3682;9606
ENSG00000265558;MIR3918;9606
ENSG00000264115;MIR3180-4;9606
ENSG00000284154;MIR3605;9606
ENSG00000265996;MIR3671;9606
ENSG00000266449;MIR3713;9606
ENSG00000266016;MIR548Z;9606
ENSG00000265828;MIR3939;9606
ENSG00000284351;MIR3622A;9606
ENSG00000264897;MIR3921;9606
ENSG00000284140;MIR3618;9606
ENSG00000266325;MIR3665;9606
ENSG00000275708;MIR3648-1;9606
ENSG00000207704;MIR548AA1;9606
ENSG00000265641;MIR3929;9606
ENSG00000263597;MIR3936;9606
ENSG00000265442;MIR3941;9606
ENSG00000265213;MIR3684;9606
ENSG00000283677;MIR3913-2;9606
ENSG00000265456;MIR3672;9606
ENSG00000266206;MIR3926-1;9606
ENSG00000265075;MIR3622B;9606
ENSG00000283874;MIR3911;9606
ENSG00000266509;MIR3934;9606
ENSG00000264013;MIR3938;9606
ENSG00000263811;MIR3675;9606
ENSG00000265193;MIR3923;9606
ENSG00000263813;MIR3679;9606
ENSG00000263514;MIR3668;9606
ENSG00000283409;MIR3662;9606
ENSG00000264105;MIR3688-1;9606
ENSG00000264139;MIR3667;9606
ENSG00000283237;MIR550B1;9606
ENSG00000264089;MIR3681;9606
ENSG00000263894;MIR3925;9606
ENSG00000266287;MIR3683;9606
ENSG00000211991;MIR676;9606
ENSG00000284159;MIR3940;9606
ENSG00000266370;MIR3657;9606
ENSG00000266228;MIR3611;9606
ENSG00000265281;MIR3935;9606
ENSG00000266782;MIR3663;9606
ENSG00000265658;MIR3690;9606
ENSG00000207688;MIR548AA2;9606
ENSG00000272230;MIR3666;9606
ENSG00000266071;MIR3617;9606
ENSG00000263861;MIR3927;9606
ENSG00000266617;MIR3692;9606
ENSG00000265083;MIR3691;9606
ENSG00000264141;MIR3928;9606
ENSG00000283351;MIR3910-2;9606
ENSG00000264405;MIR3913-1;9606
ENSG00000265102;MIR3942;9606
ENSG00000266751;MIR3661;9606
ENSG00000264163;MIR3689B;9606
ENSG00000284147;MIR3150B;9606
ENSG00000264864;MIR3613;9606
ENSG00000266655;MIR3908;9606
ENSG00000263918;MIR3670-1;9606
ENSG00000265395;MIR3944;9606
ENSG00000283858;MIR3674;9606
ENSG00000283885;MIR3714;9606
ENSG00000283956;MIR3610;9606
ENSG00000263600;MIR3915;9606
ENSG00000264397;MIR3180-5;9606
ENSG00000265462;MIR3680-1;9606
ENSG00000281156;MIR3651;9606
ENSG00000263945;MIR548Y;9606
ENSG00000283278;MIR3914-2;9606
ENSG00000255359;CCDC179;9606
ENSG00000267712;LINC01539;9606
ENSG00000205293;LINC01602;9606
ENSG00000230601;TEX48;9606
ENSG00000267107;PCAT19;9606
ENSG00000167912;LOC100505501;9606
ENSG00000234265;LINC01723;9606
ENSG00000227354;RBM26-AS1;9606
ENSG00000234855;SLIT1-AS1;9606
ENSG00000248809;LINC01095;9606
ENSG00000223715;LINC01208;9606
ENSG00000227356;LINC00866;9606
ENSG00000259330;INAFM2;9606
ENSG00000263874;LINC00672;9606
ENSG00000261683;LINC00838;9606
ENSG00000236668;LOC100505588;9606
ENSG00000204913;LRRC3C;9606
ENSG00000266835;GAPLINC;9606
ENSG00000226386;PARD3-AS1;9606
ENSG00000241696;LINC02053;9606
ENSG00000250988;SNHG21;9606
ENSG00000260268;LINC00919;9606
ENSG00000184224;C11orf72;9606
ENSG00000254887;LOC100505622;9606
ENSG00000234945;GTF3C2-AS1;9606
ENSG00000248677;LINC02102;9606
ENSG00000224259;LINC01133;9606
ENSG00000235033;LOC100505635;9606
ENSG00000245146;MALINC1;9606
ENSG00000225733;FGD5-AS1;9606
ENSG00000245849;RAD51-AS1;9606
ENSG00000246422;LOC100505658;9606
ENSG00000253138;LINC00967;9606
ENSG00000237767;LINC01370;9606
ENSG00000230387;LOC100505664;9606
ENSG00000246145;RRS1-AS1;9606
ENSG00000246859;STARD4-AS1;9606
ENSG00000259511;UBE2Q2L;9606
ENSG00000268061;NAPA-AS1;9606
ENSG00000232645;LINC01431;9606
ENSG00000251249;LOC100505685;9606
ENSG00000240024;LINC00888;9606
ENSG00000224660;SH3BP5-AS1;9606
ENSG00000267058;LOC100505715;9606
ENSG00000223522;LOC100505716;9606
ENSG00000253658;LINC01592;9606
ENSG00000180386;KRTAP9-7;9606
ENSG00000247516;MIR4458HG;9606
ENSG00000122432;SPATA1;9606
ENSG00000227039;ITGB2-AS1;9606
ENSG00000212657;KRTAP16-1;9606
ENSG00000237054;PRMT5-AS1;9606
ENSG00000269609;RPARP-AS1;9606
ENSG00000227290;LINC01364;9606
ENSG00000232442;MHENCR;9606
ENSG00000260676;LINC01541;9606
ENSG00000234859;LOC100505782;9606
ENSG00000223891;OSER1-AS1;9606
ENSG00000233693;LOC100505795;9606
ENSG00000263958;LOC100505797;9606
ENSG00000250786;SNHG18;9606
ENSG00000250427;LINC02148;9606
ENSG00000268001;CARD8-AS1;9606
ENSG00000261780;LINC02582;9606
ENSG00000232265;LOC100505824;9606
ENSG00000227477;STK4-AS1;9606
ENSG00000267014;LINC01532;9606
ENSG00000280693;SH3PXD2A-AS1;9606
ENSG00000269289;LOC100505851;9606
