id_genesynonym;id_ENSEMBL;name_genesynonym
ENSG00000283203_hsa-mir-1246;ENSG00000283203;hsa-mir-1246
ENSG00000283958_MIRN1248;ENSG00000283958;MIRN1248
ENSG00000283958_hsa-mir-1248;ENSG00000283958;hsa-mir-1248
ENSG00000283958_mir-1248;ENSG00000283958;mir-1248
ENSG00000222321_MIRN1912;ENSG00000222321;MIRN1912
ENSG00000222321_hsa-mir-1912;ENSG00000222321;hsa-mir-1912
ENSG00000222321_mir-1912;ENSG00000222321;mir-1912
ENSG00000283857_MIRN1247;ENSG00000283857;MIRN1247
ENSG00000283857_hsa-mir-1247;ENSG00000283857;hsa-mir-1247
ENSG00000283857_mir-1247;ENSG00000283857;mir-1247
ENSG00000221091_MIRN1302-5;ENSG00000221091;MIRN1302-5
ENSG00000221091_hsa-mir-1302-5;ENSG00000221091;hsa-mir-1302-5
ENSG00000221768_MIRN1302-7;ENSG00000221768;MIRN1302-7
ENSG00000221768_hsa-mir-1302-7;ENSG00000221768;hsa-mir-1302-7
ENSG00000221251_MIRN1263;ENSG00000221251;MIRN1263
ENSG00000221251_hsa-mir-1263;ENSG00000221251;hsa-mir-1263
ENSG00000221598_MIRN1249;ENSG00000221598;MIRN1249
ENSG00000221598_hsa-mir-1249;ENSG00000221598;hsa-mir-1249
ENSG00000221063_MIRN1296;ENSG00000221063;MIRN1296
ENSG00000221063_hsa-mir-1296;ENSG00000221063;hsa-mir-1296
ENSG00000221063_mir-1296;ENSG00000221063;mir-1296
ENSG00000221669_MIRN548N;ENSG00000221669;MIRN548N
ENSG00000221669_hsa-mir-548n;ENSG00000221669;hsa-mir-548n
ENSG00000221710_MIRN1298;ENSG00000221710;MIRN1298
ENSG00000221710_hsa-mir-1298;ENSG00000221710;hsa-mir-1298
ENSG00000221808_MIRN1256;ENSG00000221808;MIRN1256
ENSG00000221808_hsa-mir-1256;ENSG00000221808;hsa-mir-1256
ENSG00000221394_MIRN1229;ENSG00000221394;MIRN1229
ENSG00000221394_hsa-mir-1229;ENSG00000221394;hsa-mir-1229
ENSG00000221525_MIRN1185-1;ENSG00000221525;MIRN1185-1
ENSG00000221525_hsa-mir-1185-1;ENSG00000221525;hsa-mir-1185-1
ENSG00000221525_mir-1185-1;ENSG00000221525;mir-1185-1
ENSG00000221028_MIRN1231;ENSG00000221028;MIRN1231
ENSG00000221028_hsa-mir-1231;ENSG00000221028;hsa-mir-1231
ENSG00000221436_MIR548F-3;ENSG00000221436;MIR548F-3
ENSG00000221436_MIRN548F3;ENSG00000221436;MIRN548F3
ENSG00000221436_hsa-mir-548f-3;ENSG00000221436;hsa-mir-548f-3
ENSG00000221649_MIR1233;ENSG00000221649;MIR1233
ENSG00000221649_MIRN1233;ENSG00000221649;MIRN1233
ENSG00000221649_hsa-mir-1233;ENSG00000221649;hsa-mir-1233
ENSG00000221649_hsa-mir-1233-1;ENSG00000221649;hsa-mir-1233-1
ENSG00000221771_MIRN1205;ENSG00000221771;MIRN1205
ENSG00000221771_hsa-mir-1205;ENSG00000221771;hsa-mir-1205
ENSG00000221680_MIRN1278;ENSG00000221680;MIRN1278
ENSG00000221680_hsa-mir-1278;ENSG00000221680;hsa-mir-1278
ENSG00000221680_mir-1278;ENSG00000221680;mir-1278
ENSG00000238367_hsa-mir-2113;ENSG00000238367;hsa-mir-2113
ENSG00000221753_MIR1273;ENSG00000221753;MIR1273
ENSG00000221753_MIRN1273;ENSG00000221753;MIRN1273
ENSG00000221753_hsa-mir-1273;ENSG00000221753;hsa-mir-1273
ENSG00000221753_hsa-mir-1273a;ENSG00000221753;hsa-mir-1273a
ENSG00000283210_MIRN1322;ENSG00000283210;MIRN1322
ENSG00000283210_hsa-mir-1322;ENSG00000283210;hsa-mir-1322
ENSG00000275377_MIRN1299;ENSG00000275377;MIRN1299
ENSG00000275377_hsa-mir-1299;ENSG00000275377;hsa-mir-1299
ENSG00000284193_MIRN1257;ENSG00000284193;MIRN1257
ENSG00000284193_hsa-mir-1257;ENSG00000284193;hsa-mir-1257
ENSG00000221081_MIR320D-2;ENSG00000221081;MIR320D-2
ENSG00000221081_MIRN320D2;ENSG00000221081;MIRN320D2
ENSG00000221081_hsa-mir-320d-2;ENSG00000221081;hsa-mir-320d-2
ENSG00000221081_mir-320d-2;ENSG00000221081;mir-320d-2
ENSG00000283200_MIRN1206;ENSG00000283200;MIRN1206
ENSG00000283200_hsa-mir-1206;ENSG00000283200;hsa-mir-1206
ENSG00000283435_MIRN1321;ENSG00000283435;MIRN1321
ENSG00000283435_hsa-mir-1321;ENSG00000283435;hsa-mir-1321
ENSG00000221240_MIRN1258;ENSG00000221240;MIRN1258
ENSG00000221240_hsa-mir-1258;ENSG00000221240;hsa-mir-1258
ENSG00000221240_mir-1258;ENSG00000221240;mir-1258
ENSG00000283867_MIRN1307;ENSG00000283867;MIRN1307
ENSG00000283867_hsa-mir-1307;ENSG00000283867;hsa-mir-1307
ENSG00000283867_mir-1307;ENSG00000283867;mir-1307
ENSG00000221176_MIRN1207;ENSG00000221176;MIRN1207
ENSG00000221176_hsa-mir-1207;ENSG00000221176;hsa-mir-1207
ENSG00000221563_MIR1269;ENSG00000221563;MIR1269
ENSG00000221563_MIRN1269;ENSG00000221563;MIRN1269
ENSG00000221563_hsa-mir-1269;ENSG00000221563;hsa-mir-1269
ENSG00000221563_hsa-mir-1269a;ENSG00000221563;hsa-mir-1269a
ENSG00000221390_MIR1295;ENSG00000221390;MIR1295
ENSG00000221390_MIRN1295;ENSG00000221390;MIRN1295
ENSG00000221390_hsa-mir-1295;ENSG00000221390;hsa-mir-1295
ENSG00000221390_hsa-mir-1295a;ENSG00000221390;hsa-mir-1295a
ENSG00000221390_mir-1295a;ENSG00000221390;mir-1295a
ENSG00000238517_MIR1270-1;ENSG00000238517;MIR1270-1
ENSG00000238517_MIR1270-2;ENSG00000238517;MIR1270-2
ENSG00000238517_MIRN1270;ENSG00000238517;MIRN1270
ENSG00000238517_hsa-mir-1270;ENSG00000238517;hsa-mir-1270
ENSG00000238517_hsa-mir-1270-1;ENSG00000238517;hsa-mir-1270-1
ENSG00000238517_mir-1270;ENSG00000238517;mir-1270
ENSG00000221430_MIRN1294;ENSG00000221430;MIRN1294
ENSG00000221430_hsa-mir-1294;ENSG00000221430;hsa-mir-1294
ENSG00000221430_mir-1294;ENSG00000221430;mir-1294
ENSG00000283476_MIRN1279;ENSG00000283476;MIRN1279
ENSG00000283476_hsa-mir-1279;ENSG00000283476;hsa-mir-1279
ENSG00000284125_MIRN1825;ENSG00000284125;MIRN1825
ENSG00000284125_hsa-mir-1825;ENSG00000284125;hsa-mir-1825
ENSG00000221033_MIRN1272;ENSG00000221033;MIRN1272
ENSG00000221033_hsa-mir-1272;ENSG00000221033;hsa-mir-1272
ENSG00000221033_mir-1272;ENSG00000221033;mir-1272
ENSG00000283710_hsa-mir-1204;ENSG00000283710;hsa-mir-1204
ENSG00000221305_MIR548I-3;ENSG00000221305;MIR548I-3
ENSG00000221305_MIRN548I3;ENSG00000221305;MIRN548I3
ENSG00000221305_hsa-mir-548i-3;ENSG00000221305;hsa-mir-548i-3
ENSG00000221305_mir-548i-3;ENSG00000221305;mir-548i-3
ENSG00000283126_MIRN1297;ENSG00000283126;MIRN1297
ENSG00000283126_hsa-mir-1297;ENSG00000283126;hsa-mir-1297
ENSG00000283126_mir-1297;ENSG00000283126;mir-1297
ENSG00000283193_MIRN1243;ENSG00000283193;MIRN1243
ENSG00000283193_hsa-mir-1243;ENSG00000283193;hsa-mir-1243
ENSG00000238705_hsa-mir-1976;ENSG00000238705;hsa-mir-1976
ENSG00000221494_MIR548I-4;ENSG00000221494;MIR548I-4
ENSG00000221494_MIRN548I4;ENSG00000221494;MIRN548I4
ENSG00000221494_hsa-mir-548i-4;ENSG00000221494;hsa-mir-548i-4
ENSG00000221594_MIR548F-1;ENSG00000221594;MIR548F-1
ENSG00000221594_MIRN548F1;ENSG00000221594;MIRN548F1
ENSG00000221594_hsa-mir-548f-1;ENSG00000221594;hsa-mir-548f-1
ENSG00000221265_MIRN1255A;ENSG00000221265;MIRN1255A
ENSG00000221265_hsa-mir-1255a;ENSG00000221265;hsa-mir-1255a
ENSG00000212051_MIR320C-2;ENSG00000212051;MIR320C-2
ENSG00000212051_MIRN320C2;ENSG00000212051;MIRN320C2
ENSG00000212051_hsa-mir-320c-2;ENSG00000212051;hsa-mir-320c-2
ENSG00000212051_mir-320c-2;ENSG00000212051;mir-320c-2
ENSG00000284139_MIRN1234;ENSG00000284139;MIRN1234
ENSG00000284139_hsa-mir-1234;ENSG00000284139;hsa-mir-1234
ENSG00000284464_MIRN1306;ENSG00000284464;MIRN1306
ENSG00000284464_hsa-mir-1306;ENSG00000284464;hsa-mir-1306
ENSG00000284464_mir-1306;ENSG00000284464;mir-1306
ENSG00000221365_MIRN1228;ENSG00000221365;MIRN1228
ENSG00000221365_hsa-mir-1228;ENSG00000221365;hsa-mir-1228
ENSG00000221365_mir-1228;ENSG00000221365;mir-1228
ENSG00000221052_MIRN1266;ENSG00000221052;MIRN1266
ENSG00000221052_hsa-mir-1266;ENSG00000221052;hsa-mir-1266
ENSG00000221052_mir-1266;ENSG00000221052;mir-1266
ENSG00000221464_MIRN1271;ENSG00000221464;MIRN1271
ENSG00000221464_hsa-mir-1271;ENSG00000221464;hsa-mir-1271
ENSG00000221737_MIR548I-1;ENSG00000221737;MIR548I-1
ENSG00000221737_MIRN548I1;ENSG00000221737;MIRN548I1
ENSG00000221737_hsa-mir-548i-1;ENSG00000221737;hsa-mir-548i-1
ENSG00000221737_mir-548i-1;ENSG00000221737;mir-548i-1
ENSG00000221548_MIRN1283-2;ENSG00000221548;MIRN1283-2
ENSG00000221548_hsa-mir-1283-2;ENSG00000221548;hsa-mir-1283-2
ENSG00000221548_mir-1283-2;ENSG00000221548;mir-1283-2
ENSG00000221200_MIRN1253;ENSG00000221200;MIRN1253
ENSG00000221200_hsa-mir-1253;ENSG00000221200;hsa-mir-1253
ENSG00000221614_MIRN1185-2;ENSG00000221614;MIRN1185-2
ENSG00000221614_hsa-mir-1185-2;ENSG00000221614;hsa-mir-1185-2
ENSG00000221614_mir-1185-2;ENSG00000221614;mir-1185-2
ENSG00000284216_MIRN1909;ENSG00000284216;MIRN1909
ENSG00000284216_hsa-mir-1909;ENSG00000284216;hsa-mir-1909
ENSG00000284216_mir-1909;ENSG00000284216;mir-1909
ENSG00000221739_MIRN1203;ENSG00000221739;MIRN1203
ENSG00000221739_hsa-mir-1203;ENSG00000221739;hsa-mir-1203
ENSG00000283894_MIRN1324;ENSG00000283894;MIRN1324
ENSG00000283894_hsa-mir-1324;ENSG00000283894;hsa-mir-1324
ENSG00000284268_MIRN1181;ENSG00000284268;MIRN1181
ENSG00000284268_hsa-mir-1181;ENSG00000284268;hsa-mir-1181
ENSG00000221463_MIRN1277;ENSG00000221463;MIRN1277
ENSG00000221463_hsa-mir-1277;ENSG00000221463;hsa-mir-1277
ENSG00000221476_MIRN1827;ENSG00000221476;MIRN1827
ENSG00000221476_hsa-mir-1827;ENSG00000221476;hsa-mir-1827
ENSG00000221520_MIRN1285-1;ENSG00000221520;MIRN1285-1
ENSG00000221520_hsa-mir-1285-1;ENSG00000221520;hsa-mir-1285-1
ENSG00000221502_MIR1245;ENSG00000221502;MIR1245
ENSG00000221502_MIRN1245;ENSG00000221502;MIRN1245
ENSG00000221502_hsa-mir-1245;ENSG00000221502;hsa-mir-1245
ENSG00000221502_hsa-mir-1245a;ENSG00000221502;hsa-mir-1245a
ENSG00000221502_mir-1245a;ENSG00000221502;mir-1245a
ENSG00000221604_MIRN1293;ENSG00000221604;MIRN1293
ENSG00000221604_hsa-mir-1293;ENSG00000221604;hsa-mir-1293
ENSG00000221604_mir-1293;ENSG00000221604;mir-1293
ENSG00000281842_MIRN1291;ENSG00000281842;MIRN1291
ENSG00000281842_hsa-mir-1291;ENSG00000281842;hsa-mir-1291
ENSG00000281842_mir-1291;ENSG00000281842;mir-1291
ENSG00000222715_MIRN1911;ENSG00000222715;MIRN1911
ENSG00000222715_hsa-mir-1911;ENSG00000222715;hsa-mir-1911
ENSG00000222715_mir-1911;ENSG00000222715;mir-1911
ENSG00000221269_MIRN1302-8;ENSG00000221269;MIRN1302-8
ENSG00000221269_hsa-mir-1302-8;ENSG00000221269;hsa-mir-1302-8
ENSG00000284442_hsa-mir-2110;ENSG00000284442;hsa-mir-2110
ENSG00000284442_mir-2110;ENSG00000284442;mir-2110
ENSG00000238399_hsa-mir-2053;ENSG00000238399;hsa-mir-2053
ENSG00000221410_MIRN1238;ENSG00000221410;MIRN1238
ENSG00000221410_hsa-mir-1238;ENSG00000221410;hsa-mir-1238
ENSG00000283507_MIRN1302-1;ENSG00000283507;MIRN1302-1
ENSG00000283507_hsa-mir-1302-1;ENSG00000283507;hsa-mir-1302-1
ENSG00000221586_MIRN1261;ENSG00000221586;MIRN1261
ENSG00000221586_hsa-mir-1261;ENSG00000221586;hsa-mir-1261
ENSG00000221025_MIRN1250;ENSG00000221025;MIRN1250
ENSG00000221025_hsa-mir-1250;ENSG00000221025;hsa-mir-1250
ENSG00000221025_mir-1250;ENSG00000221025;mir-1250
ENSG00000221585_MIRN1226;ENSG00000221585;MIRN1226
ENSG00000221585_hsa-mir-1226;ENSG00000221585;hsa-mir-1226
ENSG00000221585_mir-1226;ENSG00000221585;mir-1226
ENSG00000221641_MIR1268;ENSG00000221641;MIR1268
ENSG00000221641_MIRN1268;ENSG00000221641;MIRN1268
ENSG00000221641_hsa-mir-1268;ENSG00000221641;hsa-mir-1268
ENSG00000221641_hsa-mir-1268a;ENSG00000221641;hsa-mir-1268a
ENSG00000281696_MIR664;ENSG00000281696;MIR664
ENSG00000281696_MIRN664;ENSG00000281696;MIRN664
ENSG00000281696_hsa-mir-664;ENSG00000281696;hsa-mir-664
ENSG00000281696_hsa-mir-664a;ENSG00000281696;hsa-mir-664a
ENSG00000281696_mir-664a;ENSG00000281696;mir-664a
ENSG00000221630_MIRN1179;ENSG00000221630;MIRN1179
ENSG00000221630_hsa-mir-1179;ENSG00000221630;hsa-mir-1179
ENSG00000221630_mir-1179;ENSG00000221630;mir-1179
ENSG00000221754_MIR1260;ENSG00000221754;MIR1260
ENSG00000221754_MIRN1260;ENSG00000221754;MIRN1260
ENSG00000221754_hsa-mir-1260;ENSG00000221754;hsa-mir-1260
ENSG00000221754_hsa-mir-1260a;ENSG00000221754;hsa-mir-1260a
ENSG00000221754_mir-1260a;ENSG00000221754;mir-1260a
ENSG00000284015_MIRN1281;ENSG00000284015;MIRN1281
ENSG00000284015_hsa-mir-1281;ENSG00000284015;hsa-mir-1281
ENSG00000283612_MIR103-1AS;ENSG00000283612;MIR103-1AS
ENSG00000283612_MIRN103-1AS;ENSG00000283612;MIRN103-1AS
ENSG00000283612_hsa-mir-103-1-as;ENSG00000283612;hsa-mir-103-1-as
ENSG00000221348_MIR548F-5;ENSG00000221348;MIR548F-5
ENSG00000221348_MIRN548F5;ENSG00000221348;MIRN548F5
ENSG00000221348_hsa-mir-548f-5;ENSG00000221348;hsa-mir-548f-5
ENSG00000284458_MIRN1304;ENSG00000284458;MIRN1304
ENSG00000284458_hsa-mir-1304;ENSG00000284458;hsa-mir-1304
ENSG00000284446_MIRN1236;ENSG00000284446;MIRN1236
ENSG00000284446_hsa-mir-1236;ENSG00000284446;hsa-mir-1236
ENSG00000238728_MIR1972;ENSG00000238728;MIR1972
ENSG00000238728_hsa-mir-1972;ENSG00000238728;hsa-mir-1972
ENSG00000238728_hsa-mir-1972-1;ENSG00000238728;hsa-mir-1972-1
ENSG00000221445_MIRN1301;ENSG00000221445;MIRN1301
ENSG00000221445_hsa-mir-1301;ENSG00000221445;hsa-mir-1301
ENSG00000221445_mir-1301;ENSG00000221445;mir-1301
ENSG00000221745_MIRN1197;ENSG00000221745;MIRN1197
ENSG00000221745_hsa-mir-1197;ENSG00000221745;hsa-mir-1197
ENSG00000221745_mir-1197;ENSG00000221745;mir-1197
ENSG00000276158_MIRN1264;ENSG00000276158;MIRN1264
ENSG00000276158_hsa-mir-1264;ENSG00000276158;hsa-mir-1264
ENSG00000221792_MIRN1282;ENSG00000221792;MIRN1282
ENSG00000221792_hsa-mir-1282;ENSG00000221792;hsa-mir-1282
ENSG00000221017_MIRN1323;ENSG00000221017;MIRN1323
ENSG00000221017_hsa-mir-1323;ENSG00000221017;hsa-mir-1323
ENSG00000221017_mir-1323;ENSG00000221017;mir-1323
ENSG00000221540_MIRN1180;ENSG00000221540;MIRN1180
ENSG00000221540_hsa-mir-1180;ENSG00000221540;hsa-mir-1180
ENSG00000221540_mir-1180;ENSG00000221540;mir-1180
ENSG00000284239_MIRN1539;ENSG00000284239;MIRN1539
ENSG00000284239_hsa-mir-1539;ENSG00000284239;hsa-mir-1539
ENSG00000283888_MIRN1469;ENSG00000283888;MIRN1469
ENSG00000283888_hsa-mir-1469;ENSG00000283888;hsa-mir-1469
ENSG00000221456_MIRN1202;ENSG00000221456;MIRN1202
ENSG00000221456_hsa-mir-1202;ENSG00000221456;hsa-mir-1202
ENSG00000283188_hsa-mir-2052;ENSG00000283188;hsa-mir-2052
ENSG00000283416_MIRN1910;ENSG00000283416;MIRN1910
ENSG00000283416_hsa-mir-1910;ENSG00000283416;hsa-mir-1910
ENSG00000283416_mir-1910;ENSG00000283416;mir-1910
ENSG00000284416_MIRN1908;ENSG00000284416;MIRN1908
ENSG00000284416_hsa-mir-1908;ENSG00000284416;hsa-mir-1908
ENSG00000284416_mir-1908;ENSG00000284416;mir-1908
ENSG00000221421_MIRN1283-1;ENSG00000221421;MIRN1283-1
ENSG00000221421_hsa-mir-1283-1;ENSG00000221421;hsa-mir-1283-1
ENSG00000221421_mir-1283-1;ENSG00000221421;mir-1283-1
ENSG00000283550_hsa-mir-2054;ENSG00000283550;hsa-mir-2054
ENSG00000221238_MIRN1285-2;ENSG00000221238;MIRN1285-2
ENSG00000221238_hsa-mir-1285-2;ENSG00000221238;hsa-mir-1285-2
ENSG00000221227_MIRN1305;ENSG00000221227;MIRN1305
ENSG00000221227_hsa-mir-1305;ENSG00000221227;hsa-mir-1305
ENSG00000221227_mir-1305;ENSG00000221227;mir-1305
ENSG00000221184_MIR1254;ENSG00000221184;MIR1254
ENSG00000221184_MIRN1254;ENSG00000221184;MIRN1254
ENSG00000221184_hsa-mir-1254;ENSG00000221184;hsa-mir-1254
ENSG00000221184_hsa-mir-1254-1;ENSG00000221184;hsa-mir-1254-1
ENSG00000283768_MIRN1178;ENSG00000283768;MIRN1178
ENSG00000283768_hsa-mir-1178;ENSG00000283768;hsa-mir-1178
ENSG00000221230_MIRN548L;ENSG00000221230;MIRN548L
ENSG00000221230_hsa-mir-548l;ENSG00000221230;hsa-mir-548l
ENSG00000221662_MIRN1290;ENSG00000221662;MIRN1290
ENSG00000221662_hsa-mir-1290;ENSG00000221662;hsa-mir-1290
ENSG00000221275_MIR548I-2;ENSG00000221275;MIR548I-2
ENSG00000221275_MIRN548I2;ENSG00000221275;MIRN548I2
ENSG00000221275_hsa-mir-548i-2;ENSG00000221275;hsa-mir-548i-2
ENSG00000221275_mir-548i-2;ENSG00000221275;mir-548i-2
ENSG00000284332_MIRN1302-2;ENSG00000284332;MIRN1302-2
ENSG00000284332_hsa-mir-1302-2;ENSG00000284332;hsa-mir-1302-2
ENSG00000221203_MIRN1262;ENSG00000221203;MIRN1262
ENSG00000221203_hsa-mir-1262;ENSG00000221203;hsa-mir-1262
ENSG00000221203_mir-1262;ENSG00000221203;mir-1262
ENSG00000221273_MIRN1237;ENSG00000221273;MIRN1237
ENSG00000221273_hsa-mir-1237;ENSG00000221273;hsa-mir-1237
ENSG00000221261_MIRN1208;ENSG00000221261;MIRN1208
ENSG00000221261_hsa-mir-1208;ENSG00000221261;hsa-mir-1208
ENSG00000283320_MIR103-2-AS;ENSG00000283320;MIR103-2-AS
ENSG00000283320_MIR103-2AS;ENSG00000283320;MIR103-2AS
ENSG00000283320_MIRN103-2AS;ENSG00000283320;MIRN103-2AS
ENSG00000283320_hsa-mir-103-2-as;ENSG00000283320;hsa-mir-103-2-as
ENSG00000221411_MIRN1227;ENSG00000221411;MIRN1227
ENSG00000221411_hsa-mir-1227;ENSG00000221411;hsa-mir-1227
ENSG00000221411_mir-1227;ENSG00000221411;mir-1227
ENSG00000221552_MIRN1303;ENSG00000221552;MIRN1303
ENSG00000221552_hsa-mir-1303;ENSG00000221552;hsa-mir-1303
ENSG00000284378_MIR1244;ENSG00000284378;MIR1244
ENSG00000284378_MIRN1244;ENSG00000284378;MIRN1244
ENSG00000284378_hsa-mir-1244;ENSG00000284378;hsa-mir-1244
ENSG00000284378_hsa-mir-1244-1;ENSG00000284378;hsa-mir-1244-1
ENSG00000221650_MIRN1267;ENSG00000221650;MIRN1267
ENSG00000221650_hsa-mir-1267;ENSG00000221650;hsa-mir-1267
ENSG00000221698_MIR548H-3;ENSG00000221698;MIR548H-3
ENSG00000221698_MIRN548H3;ENSG00000221698;MIRN548H3
ENSG00000221698_hsa-mir-548h-3;ENSG00000221698;hsa-mir-548h-3
ENSG00000221263_MIRN548P;ENSG00000221263;MIRN548P
ENSG00000221263_hsa-mir-548p;ENSG00000221263;hsa-mir-548p
ENSG00000221479_MIRN1251;ENSG00000221479;MIRN1251
ENSG00000221479_hsa-mir-1251;ENSG00000221479;hsa-mir-1251
ENSG00000284253_hsa-mir-1973;ENSG00000284253;hsa-mir-1973
ENSG00000284253_mir-1973;ENSG00000284253;mir-1973
ENSG00000224939_HANC;ENSG00000224939;HANC
ENSG00000224939_NCRNA00184;ENSG00000224939;NCRNA00184
ENSG00000230590_LINC00182;ENSG00000230590;LINC00182
ENSG00000230590_MIR374AHG;ENSG00000230590;MIR374AHG
ENSG00000230590_NCRNA00182;ENSG00000230590;NCRNA00182
ENSG00000206633_ACA67B;ENSG00000206633;ACA67B
ENSG00000238057_ZEB2-AS;ENSG00000238057;ZEB2-AS
ENSG00000238057_ZEB2AS;ENSG00000238057;ZEB2AS
ENSG00000238057_ZEB2NAT;ENSG00000238057;ZEB2NAT
ENSG00000232838_CSRP2BP;ENSG00000232838;CSRP2BP
ENSG00000248550_OTX2OS1;ENSG00000248550;OTX2OS1
ENSG00000173678_SPDYE2L;ENSG00000173678;SPDYE2L
ENSG00000221406_MIR320B-2;ENSG00000221406;MIR320B-2
ENSG00000221406_MIRN320B2;ENSG00000221406;MIRN320B2
ENSG00000221406_mir-320b-2;ENSG00000221406;mir-320b-2
ENSG00000221333_MIRN548K;ENSG00000221333;MIRN548K
ENSG00000221782_MIR548F-2;ENSG00000221782;MIR548F-2
ENSG00000221782_MIRN548F2;ENSG00000221782;MIRN548F2
ENSG00000221782_hsa-mir-548f-2;ENSG00000221782;hsa-mir-548f-2
ENSG00000221187_MIRN548M;ENSG00000221187;MIRN548M
ENSG00000221801_MIR548H-2;ENSG00000221801;MIR548H-2
ENSG00000221801_MIRN548H2;ENSG00000221801;MIRN548H2
ENSG00000221703_MIRN302E;ENSG00000221703;MIRN302E
ENSG00000211568_hsa-mir-670;ENSG00000211568;hsa-mir-670
ENSG00000211579_hsa-mir-759;ENSG00000211579;hsa-mir-759
ENSG00000252153_mir-2278;ENSG00000252153;mir-2278
ENSG00000284286_hsa-mir-718;ENSG00000284286;hsa-mir-718
ENSG00000283207_MIR1255B-1;ENSG00000283207;MIR1255B-1
ENSG00000283207_MIRN1255B1;ENSG00000283207;MIRN1255B1
ENSG00000207871_MIRN513B;ENSG00000207871;MIRN513B
ENSG00000221288_MIRN663B;ENSG00000221288;MIRN663B
ENSG00000221288_mir-663b;ENSG00000221288;mir-663b
ENSG00000221510_MIRN548O;ENSG00000221510;MIRN548O
ENSG00000221537_MIR548H-1;ENSG00000221537;MIR548H-1
ENSG00000221537_MIRN548H1;ENSG00000221537;MIRN548H1
ENSG00000221545_MIR1255B-2;ENSG00000221545;MIR1255B-2
ENSG00000221545_MIRN1255B2;ENSG00000221545;MIRN1255B2
ENSG00000221545_hsa-mir-1255b-2;ENSG00000221545;hsa-mir-1255b-2
ENSG00000211591_hsa-mir-762;ENSG00000211591;hsa-mir-762
ENSG00000212100_hsa-mir-764;ENSG00000212100;hsa-mir-764
ENSG00000284251_hsa-mir-711;ENSG00000284251;hsa-mir-711
ENSG00000221616_MIR548H-4;ENSG00000221616;MIR548H-4
ENSG00000221616_MIRN548H4;ENSG00000221616;MIRN548H4
ENSG00000221616_hsa-mir-548h-4;ENSG00000221616;hsa-mir-548h-4
ENSG00000253030_mir-2116;ENSG00000253030;mir-2116
ENSG00000284336_mir-2277;ENSG00000284336;mir-2277
ENSG00000283899_hsa-mir-761;ENSG00000283899;hsa-mir-761
ENSG00000221442_MIR548F-4;ENSG00000221442;MIR548F-4
ENSG00000221442_MIRN548F4;ENSG00000221442;MIRN548F4
ENSG00000221442_hsa-mir-548f-4;ENSG00000221442;hsa-mir-548f-4
ENSG00000211491_MIR320D-1;ENSG00000211491;MIR320D-1
ENSG00000211491_MIRN320D1;ENSG00000211491;MIRN320D1
ENSG00000211491_mir-320d-1;ENSG00000211491;mir-320d-1
ENSG00000221760_MIRN548J;ENSG00000221760;MIRN548J
ENSG00000221760_hsa-mir-548j;ENSG00000221760;hsa-mir-548j
ENSG00000221214_MIRN548E;ENSG00000221214;MIRN548E
ENSG00000221214_hsa-mir-548e;ENSG00000221214;hsa-mir-548e
ENSG00000251856_mir-449c;ENSG00000251856;mir-449c
ENSG00000221369_MIRN548G;ENSG00000221369;MIRN548G
ENSG00000221369_hsa-mir-548g;ENSG00000221369;hsa-mir-548g
ENSG00000204025_TRPC5-AS1;ENSG00000204025;TRPC5-AS1
ENSG00000206869_U70F;ENSG00000206869;U70F
ENSG00000230542_NCRNA00102;ENSG00000230542;NCRNA00102
ENSG00000206650_U70G;ENSG00000206650;U70G
ENSG00000263666_U70D;ENSG00000263666;U70D
ENSG00000235914_BA318C17.1;ENSG00000235914;BA318C17.1
ENSG00000235914_NCRNA00186;ENSG00000235914;NCRNA00186
ENSG00000215367_p24a1;ENSG00000215367;p24a1
ENSG00000215367_p24alpha1;ENSG00000215367;p24alpha1
ENSG00000207221_U70E;ENSG00000207221;U70E
ENSG00000257315_MGR;ENSG00000257315;MGR
ENSG00000281591_DBE-T;ENSG00000281591;DBE-T
ENSG00000281591_DUX4L30;ENSG00000281591;DUX4L30
ENSG00000265396_mir-3128;ENSG00000265396;mir-3128
ENSG00000283497_mir-3160-2;ENSG00000283497;mir-3160-2
ENSG00000265014_mir-3160-1;ENSG00000265014;mir-3160-1
ENSG00000284411_mir-3191;ENSG00000284411;mir-3191
ENSG00000267959_mir-3188;ENSG00000267959;mir-3188
ENSG00000264429_mir-3183;ENSG00000264429;mir-3183
ENSG00000207617_mir-3074;ENSG00000207617;mir-3074
ENSG00000252583_mir-514b;ENSG00000252583;mir-514b
ENSG00000263785_mir-3182;ENSG00000263785;mir-3182
ENSG00000263414_mir-3187;ENSG00000263414;mir-3187
ENSG00000265831_mir-3123;ENSG00000265831;mir-3123
ENSG00000265355_mir-3136;ENSG00000265355;mir-3136
ENSG00000263615_mir-4306;ENSG00000263615;mir-4306
ENSG00000263793_mir-3115;ENSG00000263793;mir-3115
ENSG00000264803_mir-378c;ENSG00000264803;mir-378c
ENSG00000264720_mir-3117;ENSG00000264720;mir-3117
ENSG00000265137_mir-3192;ENSG00000265137;mir-3192
ENSG00000264788_mir-3148;ENSG00000264788;mir-3148
ENSG00000283694_mir-3202-2;ENSG00000283694;mir-3202-2
ENSG00000264500_mir-3124;ENSG00000264500;mir-3124
ENSG00000264559_mir-3162;ENSG00000264559;mir-3162
ENSG00000263399_mir-3170;ENSG00000263399;mir-3170
